date,gm,zone,name,stack,flag,picked_count,MH
07-08-2026,Amitava Dutta,East,BhagalpurHub_BGP_PL,FK,Past,15,NA
07-08-2026,Amitava Dutta,East,BhagalpurHub_BGP_PL,FK,Present,761,NA
07-08-2026,Amitava Dutta,East,BhagalpurHub_BGP_PL,MYE,Future,1,NA
07-08-2026,Amitava Dutta,East,BhagalpurHub_BGP_PL,MYE,Present,3,NA
07-08-2026,Amitava Dutta,East,BhilaiHub_BIA_PL,EXT,Present,4,NA
07-08-2026,Amitava Dutta,East,BhilaiHub_BIA_PL,FK,Future,51,NA
07-08-2026,Amitava Dutta,East,BhilaiHub_BIA_PL,FK,Past,23,NA
07-08-2026,Amitava Dutta,East,BhilaiHub_BIA_PL,FK,Present,855,NA
07-08-2026,Amitava Dutta,East,BhilaiHub_BIA_PL,MYE,Future,5,NA
07-08-2026,Amitava Dutta,East,BhilaiHub_BIA_PL,MYE,Present,6,NA
07-08-2026,Amitava Dutta,East,BhubaneswarHub_BBI_PL,EXT,Future,2,NA
07-08-2026,Amitava Dutta,East,BhubaneswarHub_BBI_PL,EXT,Past,1,NA
07-08-2026,Amitava Dutta,East,BhubaneswarHub_BBI_PL,EXT,Present,4,NA
07-08-2026,Amitava Dutta,East,BhubaneswarHub_BBI_PL,FK,Future,275,NA
07-08-2026,Amitava Dutta,East,BhubaneswarHub_BBI_PL,FK,Present,215,NA
07-08-2026,Amitava Dutta,East,BhubaneswarHub_BBI_PL,MYE,Past,5,NA
07-08-2026,Amitava Dutta,East,BhubaneswarHub_BBI_PL,MYE,Present,4,NA
07-08-2026,Amitava Dutta,East,BiharSharifHub_BSF_PL,FK,Future,6,NA
07-08-2026,Amitava Dutta,East,BiharSharifHub_BSF_PL,FK,Present,326,NA
07-08-2026,Amitava Dutta,East,BokaroHub_BKO_PL,EXT,Future,7,NA
07-08-2026,Amitava Dutta,East,BokaroHub_BKO_PL,EXT,Present,10,NA
07-08-2026,Amitava Dutta,East,BokaroHub_BKO_PL,FK,Future,4,NA
07-08-2026,Amitava Dutta,East,BokaroHub_BKO_PL,FK,Present,26,NA
07-08-2026,Amitava Dutta,East,BokaroHub_BKO_PL,MYE,Future,3,NA
07-08-2026,Amitava Dutta,East,BokaroHub_BKO_PL,MYE,Present,1,NA
07-08-2026,Amitava Dutta,East,BolangirHub_BLG_PL,EXT,Present,2,NA
07-08-2026,Amitava Dutta,East,BolangirHub_BLG_PL,FK,Future,1,NA
07-08-2026,Amitava Dutta,East,BolangirHub_BLG_PL,FK,Present,148,NA
07-08-2026,Amitava Dutta,East,BolangirHub_BLG_PL,MYE,Present,79,NA
07-08-2026,Amitava Dutta,East,CABTHaladiapadarODH_BMP_PL,FK,Present,1,NA
07-08-2026,Amitava Dutta,East,CABTTIRTOLODH_TTL_PL,FK,Future,2,NA
07-08-2026,Amitava Dutta,East,CABTTIRTOLODH_TTL_PL,FK,Present,374,NA
07-08-2026,Amitava Dutta,East,CABTTopchanchiODH_TCH_PL,FK,Future,4,NA
07-08-2026,Amitava Dutta,East,ChaibasaHub_CBS_PL,FK,Future,27,NA
07-08-2026,Amitava Dutta,East,ChaibasaHub_CBS_PL,FK,Past,1,NA
07-08-2026,Amitava Dutta,East,ChaibasaHub_CBS_PL,FK,Present,34,NA
07-08-2026,Amitava Dutta,East,ChandraSekharpurHub_BBI_PL,EXT,Present,1,NA
07-08-2026,Amitava Dutta,East,ChandraSekharpurHub_BBI_PL,FK,Future,42,NA
07-08-2026,Amitava Dutta,East,ChandraSekharpurHub_BBI_PL,FK,Past,1,NA
07-08-2026,Amitava Dutta,East,ChandraSekharpurHub_BBI_PL,FK,Present,301,NA
07-08-2026,Amitava Dutta,East,ChandraSekharpurHub_BBI_PL,MYE,Present,1,NA
07-08-2026,Amitava Dutta,East,ChapraHub_CPR_PL,EXT,Future,3,NA
07-08-2026,Amitava Dutta,East,ChapraHub_CPR_PL,EXT,Present,2,NA
07-08-2026,Amitava Dutta,East,ChapraHub_CPR_PL,FK,Future,15,NA
07-08-2026,Amitava Dutta,East,ChapraHub_CPR_PL,FK,Present,11,NA
07-08-2026,Amitava Dutta,East,ChapraHub_CPR_PL,MYE,Future,3,NA
07-08-2026,Amitava Dutta,East,ChapraHub_CPR_PL,MYE,Present,3,NA
07-08-2026,Amitava Dutta,East,CHASHUB_BKO_PL,EXT,Present,3,NA
07-08-2026,Amitava Dutta,East,CHASHUB_BKO_PL,FK,Past,5,NA
07-08-2026,Amitava Dutta,East,CHASHUB_BKO_PL,FK,Present,115,NA
07-08-2026,Amitava Dutta,East,CHATRAHUB_CTR_PL,FK,Future,16,NA
07-08-2026,Amitava Dutta,East,CHATRAHUB_CTR_PL,FK,Past,93,NA
07-08-2026,Amitava Dutta,East,CHATRAHUB_CTR_PL,FK,Present,52,NA
07-08-2026,Amitava Dutta,East,ChitrapurHub_RMT_PL,FK,Present,1,NA
07-08-2026,Amitava Dutta,East,CuttackHub_BBI_PL,EXT,Future,13,NA
07-08-2026,Amitava Dutta,East,CuttackHub_BBI_PL,EXT,Present,10,NA
07-08-2026,Amitava Dutta,East,CuttackHub_BBI_PL,FK,Future,58,NA
07-08-2026,Amitava Dutta,East,CuttackHub_BBI_PL,FK,Past,32,NA
07-08-2026,Amitava Dutta,East,CuttackHub_BBI_PL,FK,Present,1041,NA
07-08-2026,Amitava Dutta,East,CuttackHub_BBI_PL,MYE,Future,10,NA
07-08-2026,Amitava Dutta,East,CuttackHub_BBI_PL,MYE,Present,13,NA
07-08-2026,Amitava Dutta,East,DaltonganjHub_DTO_PL,EXT,Present,1,NA
07-08-2026,Amitava Dutta,East,DaltonganjHub_DTO_PL,FK,Future,66,NA
07-08-2026,Amitava Dutta,East,DaltonganjHub_DTO_PL,FK,Past,2,NA
07-08-2026,Amitava Dutta,East,DaltonganjHub_DTO_PL,FK,Present,199,NA
07-08-2026,Amitava Dutta,East,DaltonganjHub_DTO_PL,MYE,Present,1,NA
07-08-2026,Amitava Dutta,East,DanapurHub_DNR_PL,EXT,Future,8,NA
07-08-2026,Amitava Dutta,East,DanapurHub_DNR_PL,EXT,Past,4,NA
07-08-2026,Amitava Dutta,East,DanapurHub_DNR_PL,EXT,Present,25,NA
07-08-2026,Amitava Dutta,East,DanapurHub_DNR_PL,FK,Future,208,NA
07-08-2026,Amitava Dutta,East,DanapurHub_DNR_PL,FK,Past,29,NA
07-08-2026,Amitava Dutta,East,DanapurHub_DNR_PL,FK,Present,1341,NA
07-08-2026,Amitava Dutta,East,DanapurHub_DNR_PL,MYE,Future,6,NA
07-08-2026,Amitava Dutta,East,DanapurHub_DNR_PL,MYE,Past,2,NA
07-08-2026,Amitava Dutta,East,DanapurHub_DNR_PL,MYE,Present,14,NA
07-08-2026,Amitava Dutta,East,DarbhangaHub_DBG_PL,EXT,Future,5,NA
07-08-2026,Amitava Dutta,East,DarbhangaHub_DBG_PL,EXT,Past,2,NA
07-08-2026,Amitava Dutta,East,DarbhangaHub_DBG_PL,EXT,Present,5,NA
07-08-2026,Amitava Dutta,East,DarbhangaHub_DBG_PL,FK,Future,76,NA
07-08-2026,Amitava Dutta,East,DarbhangaHub_DBG_PL,FK,Past,42,NA
07-08-2026,Amitava Dutta,East,DarbhangaHub_DBG_PL,FK,Present,497,NA
07-08-2026,Amitava Dutta,East,DarbhangaHub_DBG_PL,MYE,Future,8,NA
07-08-2026,Amitava Dutta,East,DarbhangaHub_DBG_PL,MYE,Present,1,NA
07-08-2026,Amitava Dutta,East,DarbhangaSplitHUB_DBG_PL,FK,Present,70,NA
07-08-2026,Amitava Dutta,East,DehriOnSoneHub_DOS_PL,EXT,Future,1,NA
07-08-2026,Amitava Dutta,East,DehriOnSoneHub_DOS_PL,FK,Future,7,NA
07-08-2026,Amitava Dutta,East,DehriOnSoneHub_DOS_PL,FK,Present,9,NA
07-08-2026,Amitava Dutta,East,DehriOnSoneHub_DOS_PL,MYE,Future,1,NA
07-08-2026,Amitava Dutta,East,DehriOnSoneHub_DOS_PL,MYE,Present,1,NA
07-08-2026,Amitava Dutta,East,DeogharHub_DGH_PL,EXT,Future,5,NA
07-08-2026,Amitava Dutta,East,DeogharHub_DGH_PL,FK,Future,16,NA
07-08-2026,Amitava Dutta,East,DeogharHub_DGH_PL,FK,Past,3,NA
07-08-2026,Amitava Dutta,East,DeogharHub_DGH_PL,FK,Present,52,NA
07-08-2026,Amitava Dutta,East,DeogharHub_DGH_PL,MYE,Future,3,NA
07-08-2026,Amitava Dutta,East,DeogharHub_DGH_PL,MYE,Past,1,NA
07-08-2026,Amitava Dutta,East,DeogharHub_DGH_PL,MYE,Present,1,NA
07-08-2026,Amitava Dutta,East,DumkaHub_DMK_PL,EXT,Future,5,NA
07-08-2026,Amitava Dutta,East,DumkaHub_DMK_PL,EXT,Present,7,NA
07-08-2026,Amitava Dutta,East,DumkaHub_DMK_PL,FK,Future,27,NA
07-08-2026,Amitava Dutta,East,DumkaHub_DMK_PL,FK,Past,1,NA
07-08-2026,Amitava Dutta,East,DumkaHub_DMK_PL,FK,Present,62,NA
07-08-2026,Amitava Dutta,East,DumkaHub_DMK_PL,MYE,Future,30,NA
07-08-2026,Amitava Dutta,East,ElasticRunChandraSekharpurODH_BBI_PL,EXT,Present,1,NA
07-08-2026,Amitava Dutta,East,ElasticRunChandraSekharpurODH_BBI_PL,FK,Future,1,NA
07-08-2026,Amitava Dutta,East,ElasticRunChandraSekharpurODH_BBI_PL,FK,Present,36,NA
07-08-2026,Amitava Dutta,East,ElasticRunChandraSekharpurODH_BBI_PL,MYE,Present,1,NA
07-08-2026,Amitava Dutta,East,ElasticRunDhamtariODH_DMT_PL,EXT,Present,3,NA
07-08-2026,Amitava Dutta,East,ElasticRunDhamtariODH_DMT_PL,FK,Future,3,NA
07-08-2026,Amitava Dutta,East,ElasticRunDhamtariODH_DMT_PL,FK,Past,4,NA
07-08-2026,Amitava Dutta,East,ElasticRunDhamtariODH_DMT_PL,FK,Present,365,NA
07-08-2026,Amitava Dutta,East,GandhiNagarODH_DBD_PL,EXT,Present,3,NA
07-08-2026,Amitava Dutta,East,GandhiNagarODH_DBD_PL,FK,Future,4,NA
07-08-2026,Amitava Dutta,East,GandhiNagarODH_DBD_PL,FK,Past,1,NA
07-08-2026,Amitava Dutta,East,GandhiNagarODH_DBD_PL,FK,Present,29,NA
07-08-2026,Amitava Dutta,East,GandhiNagarODH_DBD_PL,MYE,Present,1,NA
07-08-2026,Amitava Dutta,East,GarhwaHub_GHQ_PL,EXT,Future,9,NA
07-08-2026,Amitava Dutta,East,GarhwaHub_GHQ_PL,EXT,Past,27,NA
07-08-2026,Amitava Dutta,East,GarhwaHub_GHQ_PL,EXT,Present,6,NA
07-08-2026,Amitava Dutta,East,GarhwaHub_GHQ_PL,FK,Past,12,NA
07-08-2026,Amitava Dutta,East,GarhwaHub_GHQ_PL,FK,Present,5,NA
07-08-2026,Amitava Dutta,East,GarhwaHub_GHQ_PL,MYE,Future,1,NA
07-08-2026,Amitava Dutta,East,GarhwaHub_GHQ_PL,MYE,Past,3,NA
07-08-2026,Amitava Dutta,East,GarhwaHub_GHQ_PL,MYE,Present,1,NA
07-08-2026,Amitava Dutta,East,GautamnagarHub_BBI_PL,EXT,Future,3,NA
07-08-2026,Amitava Dutta,East,GautamnagarHub_BBI_PL,EXT,Present,6,NA
07-08-2026,Amitava Dutta,East,GautamnagarHub_BBI_PL,FK,Future,13,NA
07-08-2026,Amitava Dutta,East,GautamnagarHub_BBI_PL,FK,Past,2,NA
07-08-2026,Amitava Dutta,East,GautamnagarHub_BBI_PL,FK,Present,154,NA
07-08-2026,Amitava Dutta,East,GautamnagarHub_BBI_PL,MYE,Future,12,NA
07-08-2026,Amitava Dutta,East,GautamnagarHub_BBI_PL,MYE,Past,8,NA
07-08-2026,Amitava Dutta,East,GautamnagarHub_BBI_PL,MYE,Present,26,NA
07-08-2026,Amitava Dutta,East,GayaHub_GAY_PL,EXT,Future,4,NA
07-08-2026,Amitava Dutta,East,GayaHub_GAY_PL,EXT,Past,3,NA
07-08-2026,Amitava Dutta,East,GayaHub_GAY_PL,EXT,Present,16,NA
07-08-2026,Amitava Dutta,East,GayaHub_GAY_PL,FK,Future,38,NA
07-08-2026,Amitava Dutta,East,GayaHub_GAY_PL,FK,Past,15,NA
07-08-2026,Amitava Dutta,East,GayaHub_GAY_PL,FK,Present,957,NA
07-08-2026,Amitava Dutta,East,GayaHub_GAY_PL,MYE,Future,9,NA
07-08-2026,Amitava Dutta,East,GayaHub_GAY_PL,MYE,Past,1,NA
07-08-2026,Amitava Dutta,East,GayaHub_GAY_PL,MYE,Present,33,NA
07-08-2026,Amitava Dutta,East,GiridihHub_GRD_PL,EXT,Present,1,NA
07-08-2026,Amitava Dutta,East,GiridihHub_GRD_PL,FK,Future,26,NA
07-08-2026,Amitava Dutta,East,GiridihHub_GRD_PL,FK,Present,309,NA
07-08-2026,Amitava Dutta,East,GiridihHub_GRD_PL,MYE,Future,2,NA
07-08-2026,Amitava Dutta,East,GOLMURIHUB_IXW_PL,EXT,Past,2,NA
07-08-2026,Amitava Dutta,East,GOLMURIHUB_IXW_PL,FK,Future,8,NA
07-08-2026,Amitava Dutta,East,GOLMURIHUB_IXW_PL,FK,Past,15,NA
07-08-2026,Amitava Dutta,East,GOLMURIHUB_IXW_PL,FK,Present,548,NA
07-08-2026,Amitava Dutta,East,GOLMURIHUB_IXW_PL,MYE,Future,11,NA
07-08-2026,Amitava Dutta,East,GOLMURIHUB_IXW_PL,MYE,Present,4,NA
07-08-2026,Amitava Dutta,East,GopalganjHub_GOG_PL,EXT,Past,3,NA
07-08-2026,Amitava Dutta,East,GopalganjHub_GOG_PL,EXT,Present,1,NA
07-08-2026,Amitava Dutta,East,GopalganjHub_GOG_PL,FK,Future,92,NA
07-08-2026,Amitava Dutta,East,GopalganjHub_GOG_PL,FK,Past,3,NA
07-08-2026,Amitava Dutta,East,GopalganjHub_GOG_PL,FK,Present,278,NA
07-08-2026,Amitava Dutta,East,GopalganjHub_GOG_PL,MYE,Present,1,NA
07-08-2026,Amitava Dutta,East,HajiGanjHub_PAT_PL,EXT,Future,2,NA
07-08-2026,Amitava Dutta,East,HajiGanjHub_PAT_PL,EXT,Present,3,NA
07-08-2026,Amitava Dutta,East,HajiGanjHub_PAT_PL,FK,Future,46,NA
07-08-2026,Amitava Dutta,East,HajiGanjHub_PAT_PL,FK,Past,4,NA
07-08-2026,Amitava Dutta,East,HajiGanjHub_PAT_PL,FK,Present,612,NA
07-08-2026,Amitava Dutta,East,HajiGanjHub_PAT_PL,MYE,Future,3,NA
07-08-2026,Amitava Dutta,East,HajiGanjHub_PAT_PL,MYE,Present,1,NA
07-08-2026,Amitava Dutta,East,HajipurHub_HJP_PL,EXT,Future,4,NA
07-08-2026,Amitava Dutta,East,HajipurHub_HJP_PL,EXT,Present,3,NA
07-08-2026,Amitava Dutta,East,HajipurHub_HJP_PL,FK,Future,32,NA
07-08-2026,Amitava Dutta,East,HajipurHub_HJP_PL,FK,Past,17,NA
07-08-2026,Amitava Dutta,East,HajipurHub_HJP_PL,FK,Present,361,NA
07-08-2026,Amitava Dutta,East,HajipurHub_HJP_PL,MYE,Future,20,NA
07-08-2026,Amitava Dutta,East,HajipurHub_HJP_PL,MYE,Present,53,NA
07-08-2026,Amitava Dutta,East,HarmuHub_IXR_PL,EXT,Future,3,NA
07-08-2026,Amitava Dutta,East,HarmuHub_IXR_PL,EXT,Present,9,NA
07-08-2026,Amitava Dutta,East,HarmuHub_IXR_PL,FK,Future,15,NA
07-08-2026,Amitava Dutta,East,HarmuHub_IXR_PL,FK,Past,17,NA
07-08-2026,Amitava Dutta,East,HarmuHub_IXR_PL,FK,Present,112,NA
07-08-2026,Amitava Dutta,East,HarmuHub_IXR_PL,MYE,Future,1,NA
07-08-2026,Amitava Dutta,East,HarmuHub_IXR_PL,MYE,Present,14,NA
07-08-2026,Amitava Dutta,East,HazaribaghHub_HZB_PL,FK,Future,6,NA
07-08-2026,Amitava Dutta,East,HazaribaghHub_HZB_PL,FK,Past,21,NA
07-08-2026,Amitava Dutta,East,HazaribaghHub_HZB_PL,FK,Present,18,NA
07-08-2026,Amitava Dutta,East,HISUAHUB_NWD_PL,FK,Future,5,NA
07-08-2026,Amitava Dutta,East,HISUAHUB_NWD_PL,FK,Present,793,NA
07-08-2026,Amitava Dutta,East,JAGDALPURHUB_JGR_PL,FK,Future,101,NA
07-08-2026,Amitava Dutta,East,JAGDALPURHUB_JGR_PL,FK,Present,248,NA
07-08-2026,Amitava Dutta,East,JamshedpurHub_IXW_PL,EXT,Future,2,NA
07-08-2026,Amitava Dutta,East,JamshedpurHub_IXW_PL,EXT,Present,5,NA
07-08-2026,Amitava Dutta,East,JamshedpurHub_IXW_PL,FK,Future,12,NA
07-08-2026,Amitava Dutta,East,JamshedpurHub_IXW_PL,FK,Past,29,NA
07-08-2026,Amitava Dutta,East,JamshedpurHub_IXW_PL,FK,Present,370,NA
07-08-2026,Amitava Dutta,East,JamshedpurHub_IXW_PL,MYE,Future,4,NA
07-08-2026,Amitava Dutta,East,JamshedpurHub_IXW_PL,MYE,Past,5,NA
07-08-2026,Amitava Dutta,East,JamshedpurHub_IXW_PL,MYE,Present,30,NA
07-08-2026,Amitava Dutta,East,JhariaHub_DBD_PL,FK,Present,34,NA
07-08-2026,Amitava Dutta,East,JhariaHub_DBD_PL,MYE,Present,1,NA
07-08-2026,Amitava Dutta,East,JhumriTelaiyaHub_KQR_PL,EXT,Present,40,NA
07-08-2026,Amitava Dutta,East,JhumriTelaiyaHub_KQR_PL,FK,Present,18,NA
07-08-2026,Amitava Dutta,East,KankarBaghHub_PAT_PL,EXT,Future,7,NA
07-08-2026,Amitava Dutta,East,KankarBaghHub_PAT_PL,EXT,Past,1,NA
07-08-2026,Amitava Dutta,East,KankarBaghHub_PAT_PL,EXT,Present,12,NA
07-08-2026,Amitava Dutta,East,KankarBaghHub_PAT_PL,FK,Future,252,NA
07-08-2026,Amitava Dutta,East,KankarBaghHub_PAT_PL,FK,Past,14,NA
07-08-2026,Amitava Dutta,East,KankarBaghHub_PAT_PL,FK,Present,2080,NA
07-08-2026,Amitava Dutta,East,KankarBaghHub_PAT_PL,MYE,Future,1,NA
07-08-2026,Amitava Dutta,East,KankarBaghHub_PAT_PL,MYE,Present,19,NA
07-08-2026,Amitava Dutta,East,KankeHub_IXR_PL,EXT,Future,1,NA
07-08-2026,Amitava Dutta,East,KankeHub_IXR_PL,EXT,Past,2,NA
07-08-2026,Amitava Dutta,East,KankeHub_IXR_PL,EXT,Present,9,NA
07-08-2026,Amitava Dutta,East,KankeHub_IXR_PL,FK,Future,287,NA
07-08-2026,Amitava Dutta,East,KankeHub_IXR_PL,FK,Present,60,NA
07-08-2026,Amitava Dutta,East,KankeHub_IXR_PL,MYE,Future,5,NA
07-08-2026,Amitava Dutta,East,KankeHub_IXR_PL,MYE,Present,4,NA
07-08-2026,Amitava Dutta,East,KatiharHub_KIR_PL,EXT,Future,6,NA
07-08-2026,Amitava Dutta,East,KatiharHub_KIR_PL,EXT,Past,6,NA
07-08-2026,Amitava Dutta,East,KatiharHub_KIR_PL,EXT,Present,12,NA
07-08-2026,Amitava Dutta,East,KatiharHub_KIR_PL,FK,Future,76,NA
07-08-2026,Amitava Dutta,East,KatiharHub_KIR_PL,FK,Past,3,NA
07-08-2026,Amitava Dutta,East,KatiharHub_KIR_PL,FK,Present,472,NA
07-08-2026,Amitava Dutta,East,KatiharHub_KIR_PL,MYE,Future,9,NA
07-08-2026,Amitava Dutta,East,KatiharHub_KIR_PL,MYE,Past,1,NA
07-08-2026,Amitava Dutta,East,KatiharHub_KIR_PL,MYE,Present,11,NA
07-08-2026,Amitava Dutta,East,KendujharHub_KDJ_PL,EXT,Future,6,NA
07-08-2026,Amitava Dutta,East,KendujharHub_KDJ_PL,FK,Future,6,NA
07-08-2026,Amitava Dutta,East,KendujharHub_KDJ_PL,FK,Present,53,NA
07-08-2026,Amitava Dutta,East,KendujharHub_KDJ_PL,MYE,Future,9,NA
07-08-2026,Amitava Dutta,East,KhandagiriHub_BBI_PL,EXT,Future,62,NA
07-08-2026,Amitava Dutta,East,KhandagiriHub_BBI_PL,EXT,Present,49,NA
07-08-2026,Amitava Dutta,East,KhandagiriHub_BBI_PL,FK,Future,19,NA
07-08-2026,Amitava Dutta,East,KhandagiriHub_BBI_PL,FK,Past,5,NA
07-08-2026,Amitava Dutta,East,KhandagiriHub_BBI_PL,FK,Present,267,NA
07-08-2026,Amitava Dutta,East,KhandagiriHub_BBI_PL,MYE,Future,3,NA
07-08-2026,Amitava Dutta,East,KhandagiriHub_BBI_PL,MYE,Past,10,NA
07-08-2026,Amitava Dutta,East,KhandagiriHub_BBI_PL,MYE,Present,8,NA
07-08-2026,Amitava Dutta,East,KhurdaHub_KUD_PL,EXT,Future,258,NA
07-08-2026,Amitava Dutta,East,KhurdaHub_KUD_PL,EXT,Present,189,NA
07-08-2026,Amitava Dutta,East,KhurdaHub_KUD_PL,FK,Past,2,NA
07-08-2026,Amitava Dutta,East,KhurdaHub_KUD_PL,FK,Present,8,NA
07-08-2026,Amitava Dutta,East,KishanganjHub_KNE_PL,EXT,Future,2,NA
07-08-2026,Amitava Dutta,East,KishanganjHub_KNE_PL,EXT,Present,1,NA
07-08-2026,Amitava Dutta,East,KishanganjHub_KNE_PL,FK,Future,3,NA
07-08-2026,Amitava Dutta,East,KishanganjHub_KNE_PL,FK,Past,2,NA
07-08-2026,Amitava Dutta,East,KishanganjHub_KNE_PL,FK,Present,104,NA
07-08-2026,Amitava Dutta,East,KishanganjHub_KNE_PL,MYE,Future,10,NA
07-08-2026,Amitava Dutta,East,KishanganjHub_KNE_PL,MYE,Present,11,NA
07-08-2026,Amitava Dutta,East,KokarHub_IXR_PL,EXT,Present,5,NA
07-08-2026,Amitava Dutta,East,KokarHub_IXR_PL,FK,Future,24,NA
07-08-2026,Amitava Dutta,East,KokarHub_IXR_PL,FK,Past,2,NA
07-08-2026,Amitava Dutta,East,KokarHub_IXR_PL,FK,Present,398,NA
07-08-2026,Amitava Dutta,East,KokarHub_IXR_PL,MYE,Future,6,NA
07-08-2026,Amitava Dutta,East,KokarHub_IXR_PL,MYE,Present,19,NA
07-08-2026,Amitava Dutta,East,KorbaHub_KOR_PL,EXT,Future,1,NA
07-08-2026,Amitava Dutta,East,KorbaHub_KOR_PL,EXT,Past,1,NA
07-08-2026,Amitava Dutta,East,KorbaHub_KOR_PL,FK,Future,27,NA
07-08-2026,Amitava Dutta,East,KorbaHub_KOR_PL,FK,Past,25,NA
07-08-2026,Amitava Dutta,East,KorbaHub_KOR_PL,FK,Present,710,NA
07-08-2026,Amitava Dutta,East,MadhepuraHub_DMH_PL,EXT,Present,4,NA
07-08-2026,Amitava Dutta,East,MadhepuraHub_DMH_PL,FK,Future,4,NA
07-08-2026,Amitava Dutta,East,MadhepuraHub_DMH_PL,FK,Present,209,NA
07-08-2026,Amitava Dutta,East,MadhupurHub_MDP_PL,EXT,Future,3,NA
07-08-2026,Amitava Dutta,East,MadhupurHub_MDP_PL,FK,Future,8,NA
07-08-2026,Amitava Dutta,East,MadhupurHub_MDP_PL,FK,Present,166,NA
07-08-2026,Amitava Dutta,East,MadhupurHub_MDP_PL,MYE,Future,1,NA
07-08-2026,Amitava Dutta,East,MithanpuraHub_MZF_PL,EXT,Future,6,NA
07-08-2026,Amitava Dutta,East,MithanpuraHub_MZF_PL,EXT,Present,3,NA
07-08-2026,Amitava Dutta,East,MithanpuraHub_MZF_PL,FK,Future,41,NA
07-08-2026,Amitava Dutta,East,MithanpuraHub_MZF_PL,FK,Past,1,NA
07-08-2026,Amitava Dutta,East,MithanpuraHub_MZF_PL,FK,Present,314,NA
07-08-2026,Amitava Dutta,East,MithanpuraHub_MZF_PL,MYE,Future,1,NA
07-08-2026,Amitava Dutta,East,MithanpuraHub_MZF_PL,MYE,Past,3,NA
07-08-2026,Amitava Dutta,East,MithanpuraHub_MZF_PL,MYE,Present,8,NA
07-08-2026,Amitava Dutta,East,MotihariHub_MTI_PL,EXT,Present,9,NA
07-08-2026,Amitava Dutta,East,MotihariHub_MTI_PL,FK,Future,14,NA
07-08-2026,Amitava Dutta,East,MotihariHub_MTI_PL,FK,Past,15,NA
07-08-2026,Amitava Dutta,East,MotihariHub_MTI_PL,FK,Present,60,NA
07-08-2026,Amitava Dutta,East,MotihariHub_MTI_PL,MYE,Future,7,NA
07-08-2026,Amitava Dutta,East,MotihariHub_MTI_PL,MYE,Past,2,NA
07-08-2026,Amitava Dutta,East,MotihariHub_MTI_PL,MYE,Present,7,NA
07-08-2026,Amitava Dutta,East,MungerHub_JMP_PL,EXT,Future,1,NA
07-08-2026,Amitava Dutta,East,MungerHub_JMP_PL,EXT,Present,3,NA
07-08-2026,Amitava Dutta,East,MungerHub_JMP_PL,FK,Past,3,NA
07-08-2026,Amitava Dutta,East,MungerHub_JMP_PL,FK,Present,60,NA
07-08-2026,Amitava Dutta,East,MungerHub_JMP_PL,MYE,Present,2,NA
07-08-2026,Amitava Dutta,East,MuzaffarpurHub_MZF_PL,EXT,Future,4,NA
07-08-2026,Amitava Dutta,East,MuzaffarpurHub_MZF_PL,EXT,Past,8,NA
07-08-2026,Amitava Dutta,East,MuzaffarpurHub_MZF_PL,EXT,Present,4,NA
07-08-2026,Amitava Dutta,East,MuzaffarpurHub_MZF_PL,FK,Future,20,NA
07-08-2026,Amitava Dutta,East,MuzaffarpurHub_MZF_PL,FK,Past,28,NA
07-08-2026,Amitava Dutta,East,MuzaffarpurHub_MZF_PL,FK,Present,293,NA
07-08-2026,Amitava Dutta,East,MuzaffarpurHub_MZF_PL,MYE,Past,8,NA
07-08-2026,Amitava Dutta,East,MuzaffarpurHub_MZF_PL,MYE,Present,2,NA
07-08-2026,Amitava Dutta,East,NawadahHub_NWD_PL,EXT,Future,10,NA
07-08-2026,Amitava Dutta,East,NawadahHub_NWD_PL,FK,Future,10,NA
07-08-2026,Amitava Dutta,East,NawadahHub_NWD_PL,FK,Present,45,NA
07-08-2026,Amitava Dutta,East,NawadahHub_NWD_PL,MYE,Future,5,NA
07-08-2026,Amitava Dutta,East,NawadahHub_NWD_PL,MYE,Present,3,NA
07-08-2026,Amitava Dutta,East,NayagarhHub_NYG_PL,EXT,Past,3,NA
07-08-2026,Amitava Dutta,East,NayagarhHub_NYG_PL,FK,Future,1,NA
07-08-2026,Amitava Dutta,East,NayagarhHub_NYG_PL,FK,Past,1,NA
07-08-2026,Amitava Dutta,East,NayagarhHub_NYG_PL,FK,Present,3,NA
07-08-2026,Amitava Dutta,East,NayagarhHub_NYG_PL,MYE,Future,1,NA
07-08-2026,Amitava Dutta,East,NayagarhHub_NYG_PL,MYE,Present,4,NA
07-08-2026,Amitava Dutta,East,NirsaHub_NRA_PL,FK,Future,1,NA
07-08-2026,Amitava Dutta,East,NirsaHub_NRA_PL,FK,Present,27,NA
07-08-2026,Amitava Dutta,East,NirsaHub_NRA_PL,MYE,Future,2,NA
07-08-2026,Amitava Dutta,East,OldTownHub_BBI_PL,EXT,Present,30,NA
07-08-2026,Amitava Dutta,East,OldTownHub_BBI_PL,FK,Future,2,NA
07-08-2026,Amitava Dutta,East,OldTownHub_BBI_PL,FK,Present,31,NA
07-08-2026,Amitava Dutta,East,PanikoiliHub_JJK_PL,EXT,Future,3,NA
07-08-2026,Amitava Dutta,East,PanikoiliHub_JJK_PL,EXT,Present,2,NA
07-08-2026,Amitava Dutta,East,PanikoiliHub_JJK_PL,FK,Present,30,NA
07-08-2026,Amitava Dutta,East,PanikoiliHub_JJK_PL,MYE,Future,6,NA
